TimeStamp,turbine_power1,turbine_power10,ws
2020-11-27 19:50:00,-15.74,-12.08,4.26
2020-11-27 20:00:00,11.09,-16.17,4.46
2020-11-27 20:10:00,18.48,-15.31,3.95
2020-11-27 20:20:00,12.73,-16.07,4.29
2020-11-27 20:30:00,-14.56,-14.86,4.21
2020-11-27 20:40:00,-3.06,-16.25,4.31
2020-11-27 20:50:00,131.73,-15.78,4.39
2020-11-27 21:00:00,299.76,26.0,4.27
2020-11-27 21:10:00,299.72,169.09,4.35
2020-11-27 21:20:00,316.73,210.8,4.39
2020-11-27 21:30:00,327.72,180.07,4.4
2020-11-27 21:40:00,350.29,187.39,4.54
2020-11-27 21:50:00,305.83,368.5,4.63
2020-11-27 22:00:00,161.69,282.28,4.28
2020-11-27 22:10:00,266.13,242.45,4.44
2020-11-27 22:20:00,225.7,163.57,4.11
2020-11-27 22:30:00,218.61,-3.7,4.19
2020-11-27 22:40:00,213.63,-15.49,4.09
2020-11-27 22:50:00,167.04,-15.09,4.02
2020-11-27 23:00:00,103.22,-15.67,4.05
2020-11-27 23:10:00,117.59,65.4,3.99
2020-11-27 23:20:00,167.23,59.0,3.94
2020-11-27 23:30:00,188.9,10.22,3.88
2020-11-27 23:40:00,240.45,8.17,4.21
2020-11-27 23:50:00,181.77,19.68,3.93
2020-11-28 00:00:00,76.87,-15.02,3.79
2020-11-28 00:10:00,80.83,-13.88,3.7
2020-11-28 00:20:00,235.99,-13.36,4.22
2020-11-28 00:30:00,199.51,-16.84,4.13
2020-11-28 00:40:00,98.69,38.2,4.08
2020-11-28 00:50:00,76.4,55.63,3.9
2020-11-28 01:00:00,28.42,-15.92,3.83
2020-11-28 01:10:00,79.79,-17.04,3.84
2020-11-28 01:20:00,13.61,-18.74,3.85
2020-11-28 01:30:00,3.78,-13.33,4.32
2020-11-28 01:40:00,-18.45,-15.56,4.46
2020-11-28 01:50:00,-14.36,-16.53,4.34
2020-11-28 02:00:00,-16.18,-16.97,4.35
2020-11-28 02:10:00,-13.19,-15.6,4.11
2020-11-28 02:20:00,-11.55,-15.71,4.26
2020-11-28 02:30:00,-10.65,-15.47,4.33
2020-11-28 02:40:00,-12.42,-18.01,4.01
2020-11-28 02:50:00,-11.54,-16.02,3.48
2020-11-28 03:00:00,-11.89,-13.48,2.23
2020-11-28 03:10:00,-12.51,-14.07,2.46
2020-11-28 03:20:00,-11.45,-15.34,3.1
2020-11-28 03:30:00,-11.34,-16.03,3.37
2020-11-28 03:40:00,-11.18,-14.21,3.04
2020-11-28 03:50:00,-14.58,-14.86,2.17
2020-11-28 04:00:00,-13.13,-16.15,1.46
2020-11-28 04:10:00,-11.44,-15.58,1.82
2020-11-28 04:20:00,-11.8,-15.02,3.16
2020-11-28 04:30:00,-11.46,-15.43,3.22
2020-11-28 04:40:00,-18.09,-19.48,3.74
2020-11-28 04:50:00,-18.02,-13.89,3.98
2020-11-28 05:00:00,-16.13,5.4,3.9
2020-11-28 05:10:00,-5.02,109.77,3.88
2020-11-28 05:20:00,69.41,146.9,3.99
2020-11-28 05:30:00,160.06,219.87,4.31
2020-11-28 05:40:00,308.38,366.12,4.78
2020-11-28 05:50:00,233.58,313.62,4.69
2020-11-28 06:00:00,219.6,320.58,4.73
2020-11-28 06:10:00,206.3,283.01,4.65
2020-11-28 06:20:00,218.81,225.57,4.57
2020-11-28 06:30:00,237.4,292.05,4.69
2020-11-28 06:40:00,320.91,361.4,4.96
2020-11-28 06:50:00,331.11,407.57,5.14
2020-11-28 07:00:00,406.25,514.87,5.44
2020-11-28 07:10:00,440.67,672.92,5.68
2020-11-28 07:20:00,402.44,679.23,5.59
2020-11-28 07:30:00,351.72,598.0,5.36
2020-11-28 07:40:00,424.46,601.13,5.55
2020-11-28 07:50:00,590.1,617.12,5.77
2020-11-28 08:00:00,721.75,803.03,6.24
2020-11-28 08:10:00,850.24,824.43,6.49
2020-11-28 08:20:00,1073.01,1112.53,6.88
2020-11-28 08:30:00,1175.37,1147.7,7.05
2020-11-28 08:40:00,1135.16,1041.19,6.91
2020-11-28 08:50:00,1089.09,995.33,6.7
2020-11-28 09:00:00,1175.44,970.0,6.74
2020-11-28 09:10:00,1015.01,814.03,6.32
2020-11-28 09:20:00,797.17,715.99,5.92
2020-11-28 09:30:00,771.96,808.87,5.96
2020-11-28 09:40:00,771.08,733.97,5.91
2020-11-28 09:50:00,676.92,712.18,5.83
2020-11-28 10:00:00,681.83,652.82,5.87
2020-11-28 10:10:00,706.75,615.96,5.73
2020-11-28 10:20:00,568.45,510.52,5.46
2020-11-28 10:30:00,511.79,440.79,5.19
2020-11-28 10:40:00,456.8,483.32,5.25
2020-11-28 10:50:00,483.28,509.6,5.35
2020-11-28 11:00:00,503.6,405.87,5.12
2020-11-28 11:10:00,398.02,336.16,4.84
2020-11-28 11:20:00,378.27,349.5,4.87
2020-11-28 11:30:00,428.56,412.21,5.1
2020-11-28 11:40:00,391.72,361.81,4.95
2020-11-28 11:50:00,255.19,212.23,4.45
2020-11-28 12:00:00,202.8,188.69,4.21
2020-11-28 12:10:00,193.8,137.3,4.01
2020-11-28 12:20:00,195.12,147.51,4.04
2020-11-28 12:30:00,260.55,204.38,4.38
2020-11-28 12:40:00,241.31,239.07,4.53
2020-11-28 12:50:00,256.24,237.87,4.61
2020-11-28 13:00:00,221.27,228.65,4.49
2020-11-28 13:10:00,198.7,246.83,4.52
2020-11-28 13:20:00,279.57,414.0,5.04
2020-11-28 13:30:00,389.74,438.72,5.32
2020-11-28 13:40:00,460.2,501.31,5.53
2020-11-28 13:50:00,485.48,493.63,5.56
2020-11-28 14:00:00,460.16,444.41,5.5
2020-11-28 14:10:00,487.76,464.28,5.49
2020-11-28 14:20:00,453.17,430.31,5.36
2020-11-28 14:30:00,348.85,398.59,5.18
2020-11-28 14:40:00,381.85,342.87,5.07
2020-11-28 14:50:00,378.31,330.74,5.04
2020-11-28 15:00:00,356.08,366.35,5.01
2020-11-28 15:10:00,353.18,328.81,5.05
2020-11-28 15:20:00,314.36,302.51,4.93
2020-11-28 15:30:00,274.06,271.07,4.82
2020-11-28 15:40:00,244.09,302.72,4.76
2020-11-28 15:50:00,285.12,311.78,4.78
2020-11-28 16:00:00,331.57,201.62,4.65
2020-11-28 16:10:00,272.4,193.86,4.61
2020-11-28 16:20:00,277.57,204.66,4.63
2020-11-28 16:30:00,279.12,173.34,4.49
2020-11-28 16:40:00,231.78,152.84,4.42
2020-11-28 16:50:00,254.08,193.49,4.49
2020-11-28 17:00:00,229.26,159.59,4.36
2020-11-28 17:10:00,181.74,197.51,4.35
2020-11-28 17:20:00,165.69,188.17,4.43
2020-11-28 17:30:00,200.26,184.32,4.4
2020-11-28 17:40:00,213.79,180.23,4.4
2020-11-28 17:50:00,177.62,143.36,4.28
2020-11-28 18:00:00,222.22,174.31,4.44
2020-11-28 18:10:00,258.12,226.53,4.52
2020-11-28 18:20:00,238.29,166.42,4.36
2020-11-28 18:30:00,196.69,147.33,4.3
2020-11-28 18:40:00,157.18,128.49,4.2
2020-11-28 18:50:00,129.32,153.36,4.22
2020-11-28 19:00:00,136.64,185.59,4.19
2020-11-28 19:10:00,97.63,130.04,4.06
2020-11-28 19:20:00,121.75,150.34,4.09
2020-11-28 19:30:00,116.97,165.68,3.99
2020-11-28 19:40:00,119.46,133.44,3.99
2020-11-28 19:50:00,119.4,143.57,4.05
2020-11-28 20:00:00,116.88,124.81,4.02
2020-11-28 20:10:00,66.5,75.61,3.77
2020-11-28 20:20:00,80.01,68.05,3.69
2020-11-28 20:30:00,39.38,28.71,3.45
2020-11-28 20:40:00,21.45,-10.44,3.38
2020-11-28 20:50:00,-14.27,-14.46,3.41
2020-11-28 21:00:00,-13.85,-14.39,3.35
2020-11-28 21:10:00,-16.53,-17.84,3.98
2020-11-28 21:20:00,6.68,1.87,4.03
2020-11-28 21:30:00,-14.41,-15.19,3.74
2020-11-28 21:40:00,-14.03,-14.77,3.61
2020-11-28 21:50:00,-17.97,-16.77,2.88
2020-11-28 22:00:00,-17.11,-0.33,3.73
2020-11-28 22:10:00,-15.22,5.74,4.14
2020-11-28 22:20:00,-14.96,13.74,4.11
2020-11-28 22:30:00,-13.25,24.46,4.05
2020-11-28 22:40:00,-4.26,-3.85,4.16
2020-11-28 22:50:00,-0.34,42.53,3.88
2020-11-28 23:00:00,55.64,14.85,3.92
2020-11-28 23:10:00,-16.52,-15.78,3.27
2020-11-28 23:20:00,-17.4,-14.88,2.65
2020-11-28 23:30:00,-14.07,-14.89,2.92
2020-11-28 23:40:00,-12.64,-14.63,2.77
2020-11-28 23:50:00,-14.94,-15.78,4.24
2020-11-29 00:00:00,-14.83,-15.05,3.64
2020-11-29 00:10:00,-14.96,-14.34,3.13
2020-11-29 00:20:00,-14.43,-14.29,3.44
2020-11-29 00:30:00,-15.23,-13.47,4.09
2020-11-29 00:40:00,-16.25,-16.2,3.95
2020-11-29 00:50:00,-16.96,-14.93,4.07
2020-11-29 01:00:00,-17.6,-16.43,4.26
2020-11-29 01:10:00,-16.64,-14.29,4.32
2020-11-29 01:20:00,-14.6,-15.46,4.43
2020-11-29 01:30:00,-15.67,-15.96,4.93
2020-11-29 01:40:00,-13.48,-16.32,4.59
2020-11-29 01:50:00,-14.83,-14.82,4.33
2020-11-29 02:00:00,-13.5,-12.52,3.52
2020-11-29 02:10:00,-12.63,-12.72,3.71
2020-11-29 02:20:00,-13.02,-14.66,2.5
2020-11-29 02:30:00,-13.1,-16.23,2.4
2020-11-29 02:40:00,-11.58,-14.44,3.21
2020-11-29 02:50:00,-11.99,-12.79,3.86
2020-11-29 03:00:00,-13.07,-14.42,4.41
2020-11-29 03:10:00,-13.81,-16.46,4.09
2020-11-29 03:20:00,-13.54,-14.91,4.53
2020-11-29 03:30:00,-13.89,-15.53,4.61
2020-11-29 03:40:00,-14.55,-14.16,4.64
2020-11-29 03:50:00,-16.98,-15.5,4.7
2020-11-29 04:00:00,-15.56,-16.02,4.47
2020-11-29 04:10:00,-15.38,-15.72,4.52
2020-11-29 04:20:00,-13.76,-13.7,4.4
2020-11-29 04:30:00,-13.97,-14.94,4.37
2020-11-29 04:40:00,-14.08,-14.64,4.18
2020-11-29 04:50:00,-13.51,-16.34,4.33
2020-11-29 05:00:00,-14.02,-15.41,4.23
2020-11-29 05:10:00,-14.05,-14.54,4.21
2020-11-29 05:20:00,-13.55,-14.83,3.92
2020-11-29 05:30:00,-13.89,-13.71,4.24
2020-11-29 05:40:00,-13.31,-16.85,4.87
2020-11-29 05:50:00,-13.56,-15.57,4.45
2020-11-29 06:00:00,-14.86,-15.13,4.56
2020-11-29 06:10:00,-15.98,-14.69,4.54
2020-11-29 06:20:00,-16.16,-15.32,4.3
2020-11-29 06:30:00,-13.74,-14.69,3.96
2020-11-29 06:40:00,-14.13,-14.13,4.01
2020-11-29 06:50:00,-13.68,-14.14,3.16
2020-11-29 07:00:00,-13.19,-12.25,2.23
2020-11-29 07:10:00,-12.12,-15.27,1.63
2020-11-29 07:20:00,-12.74,-11.6,1.22
2020-11-29 07:30:00,-11.61,-11.7,0.74
2020-11-29 07:40:00,-14.61,-10.8,0.7
2020-11-29 07:50:00,-11.68,-11.46,1.11
2020-11-29 08:00:00,-11.1,-10.64,1.27
2020-11-29 08:10:00,-10.92,-10.86,1.58
2020-11-29 08:20:00,-11.81,-14.69,2.12
2020-11-29 08:30:00,-10.82,-12.28,2.92
2020-11-29 08:40:00,-13.46,-10.32,3.19
2020-11-29 08:50:00,-13.21,-11.77,3.32
2020-11-29 09:00:00,-10.84,-11.85,3.03
2020-11-29 09:10:00,-10.66,-12.98,3.41
2020-11-29 09:20:00,-11.97,-14.37,3.47
2020-11-29 09:30:00,-11.25,-10.99,2.79
2020-11-29 09:40:00,-10.64,-6.82,2.8
2020-11-29 09:50:00,-12.39,-6.1,2.75
2020-11-29 10:00:00,-11.43,-6.49,2.81
2020-11-29 10:10:00,-10.54,-6.12,2.64
2020-11-29 10:20:00,-11.5,-9.69,2.44
2020-11-29 10:30:00,-11.57,-9.69,2.56
2020-11-29 10:40:00,-10.86,-6.59,2.22
2020-11-29 10:50:00,-11.21,-9.12,1.89
2020-11-29 11:00:00,-10.28,-6.67,1.75
2020-11-29 11:10:00,-9.84,-7.04,1.23
2020-11-29 11:20:00,-11.06,-6.51,1.01
2020-11-29 11:30:00,-10.71,-7.19,0.92
2020-11-29 11:40:00,-15.66,-6.49,0.74
2020-11-29 11:50:00,-11.89,-8.93,0.1
2020-11-29 12:00:00,-11.83,-6.27,0.11
2020-11-29 12:10:00,-12.11,-7.25,0.18
2020-11-29 12:20:00,-12.29,-7.21,0.22
2020-11-29 12:30:00,-12.26,-6.01,0.33
2020-11-29 12:40:00,-11.97,-7.64,0.6
2020-11-29 12:50:00,-11.64,-6.18,0.84
2020-11-29 13:00:00,-11.67,-7.25,0.83
2020-11-29 13:10:00,-11.67,-7.89,0.67
2020-11-29 13:20:00,-11.43,-7.31,0.67
2020-11-29 13:30:00,-11.58,-8.82,0.77
2020-11-29 13:40:00,-11.46,-10.42,1.12
2020-11-29 13:50:00,-11.43,-8.35,1.49
2020-11-29 14:00:00,-11.43,-7.42,0.97
2020-11-29 14:10:00,-11.42,-6.19,0.95
2020-11-29 14:20:00,-11.4,-7.0,0.68
2020-11-29 14:30:00,-11.46,-7.46,0.55
2020-11-29 14:40:00,-11.6,-5.99,0.3
2020-11-29 14:50:00,-12.8,-7.16,0.08
2020-11-29 15:00:00,-13.31,-7.1,0.14
2020-11-29 15:10:00,-11.83,-6.49,0.11
2020-11-29 15:20:00,-11.49,-7.96,0.11
2020-11-29 15:30:00,-11.42,-6.32,0.26
2020-11-29 15:40:00,-11.63,-15.31,0.37
2020-11-29 15:50:00,-11.37,-12.23,0.24
2020-11-29 16:00:00,-11.55,-11.25,0.54
2020-11-29 16:10:00,-13.72,-12.57,0.82
2020-11-29 16:20:00,-11.47,-11.93,0.92
2020-11-29 16:30:00,-11.51,-12.29,1.06
2020-11-29 16:40:00,-11.38,-12.63,1.34
2020-11-29 16:50:00,-12.88,-13.39,1.79
2020-11-29 17:00:00,-11.63,-13.63,2.09
2020-11-29 17:10:00,-14.1,-15.91,2.87
2020-11-29 17:20:00,-11.94,-13.38,3.68
2020-11-29 17:30:00,-12.45,-14.75,4.23
2020-11-29 17:40:00,28.39,58.56,3.87
2020-11-29 17:50:00,63.88,91.83,3.52
2020-11-29 18:00:00,84.01,148.5,3.77
2020-11-29 18:10:00,173.4,203.61,4.04
2020-11-29 18:20:00,198.37,207.98,4.12
2020-11-29 18:30:00,184.24,252.49,4.26
2020-11-29 18:40:00,191.72,278.63,4.33
2020-11-29 18:50:00,214.14,263.8,4.39
2020-11-29 19:00:00,290.81,242.38,4.45
2020-11-29 19:10:00,258.38,208.09,4.29
2020-11-29 19:20:00,225.69,241.88,4.41
2020-11-29 19:30:00,262.22,215.48,4.39
2020-11-29 19:40:00,291.04,198.98,4.34
2020-11-29 19:50:00,259.67,164.92,4.14
2020-11-29 20:00:00,232.35,144.09,3.98
2020-11-29 20:10:00,214.54,132.3,3.92
2020-11-29 20:20:00,162.1,89.24,3.65
2020-11-29 20:30:00,68.28,25.98,3.8
2020-11-29 20:40:00,-4.41,-15.52,4.59
2020-11-29 20:50:00,-13.63,4.09,4.34
2020-11-29 21:00:00,-16.05,11.34,3.76
2020-11-29 21:10:00,5.38,10.18,3.83
2020-11-29 21:20:00,38.71,17.6,3.63
2020-11-29 21:30:00,39.24,34.7,3.98
2020-11-29 21:40:00,53.23,31.98,4.04
2020-11-29 21:50:00,1.86,-6.34,5.15
2020-11-29 22:00:00,-13.78,-13.01,5.4
2020-11-29 22:10:00,-14.77,-14.8,5.33
2020-11-29 22:20:00,-14.85,-14.6,4.75
2020-11-29 22:30:00,-16.52,-15.46,4.72
2020-11-29 22:40:00,-16.32,-4.71,4.76
2020-11-29 22:50:00,-16.71,-14.2,5.16
2020-11-29 23:00:00,-15.06,-15.44,5.48
2020-11-29 23:10:00,-15.28,-15.63,5.59
2020-11-29 23:20:00,-15.75,-16.65,5.57
2020-11-29 23:30:00,-14.72,-14.04,5.55
2020-11-29 23:40:00,-15.38,-14.88,5.56
2020-11-29 23:50:00,-16.57,-15.43,5.36
2020-11-30 00:00:00,-17.08,-16.46,5.31
2020-11-30 00:10:00,-16.66,-15.65,5.26
2020-11-30 00:20:00,-17.22,-14.35,5.26
2020-11-30 00:30:00,-16.52,-16.82,5.08
2020-11-30 00:40:00,-15.72,-19.04,5.03
2020-11-30 00:50:00,-15.04,-19.44,4.92
2020-11-30 01:00:00,-15.39,58.84,4.69
2020-11-30 01:10:00,-16.28,89.95,4.54
2020-11-30 01:20:00,-14.84,118.9,4.66
2020-11-30 01:30:00,18.69,170.0,4.72
2020-11-30 01:40:00,16.7,153.42,4.67
2020-11-30 01:50:00,49.37,201.63,4.71
2020-11-30 02:00:00,8.59,261.2,4.81
2020-11-30 02:10:00,43.93,314.59,4.81
2020-11-30 02:20:00,110.05,343.8,4.66
2020-11-30 02:30:00,159.52,349.34,4.51
2020-11-30 02:40:00,100.07,359.12,4.42
2020-11-30 02:50:00,226.31,344.47,4.5
2020-11-30 03:00:00,241.3,363.03,4.54
2020-11-30 03:10:00,224.68,364.37,4.45
2020-11-30 03:20:00,129.88,360.46,4.47
2020-11-30 03:30:00,173.42,372.0,4.53
2020-11-30 03:40:00,137.26,374.57,4.58
2020-11-30 03:50:00,222.62,411.97,4.7
2020-11-30 04:00:00,239.31,441.02,4.81
2020-11-30 04:10:00,333.38,450.53,4.92
2020-11-30 04:20:00,349.69,464.38,4.94
2020-11-30 04:30:00,388.31,473.92,5.06
2020-11-30 04:40:00,396.42,491.36,5.13
2020-11-30 04:50:00,390.95,492.71,5.1
2020-11-30 05:00:00,437.32,502.55,5.07
2020-11-30 05:10:00,440.63,501.16,4.99
2020-11-30 05:20:00,481.08,488.62,5.05
2020-11-30 05:30:00,449.43,453.39,4.97
2020-11-30 05:40:00,412.61,410.56,4.85
2020-11-30 05:50:00,342.11,364.25,4.66
2020-11-30 06:00:00,303.06,354.82,4.56
2020-11-30 06:10:00,284.04,345.14,4.53
2020-11-30 06:20:00,292.76,342.45,4.58
2020-11-30 06:30:00,279.88,334.63,4.56
2020-11-30 06:40:00,275.28,323.16,4.52
2020-11-30 06:50:00,246.18,289.99,4.38
2020-11-30 07:00:00,246.68,296.14,4.38
2020-11-30 07:10:00,247.71,291.21,4.38
2020-11-30 07:20:00,234.34,288.41,4.35
2020-11-30 07:30:00,220.82,305.28,4.37
2020-11-30 07:40:00,214.86,277.33,4.31
2020-11-30 07:50:00,179.0,244.9,4.2
2020-11-30 08:00:00,156.84,247.8,4.27
2020-11-30 08:10:00,157.39,239.29,4.21
2020-11-30 08:20:00,138.89,241.67,4.2
2020-11-30 08:30:00,138.34,240.63,4.17
2020-11-30 08:40:00,167.76,262.95,4.26
2020-11-30 08:50:00,156.85,246.42,4.26
2020-11-30 09:00:00,144.26,220.69,4.28
2020-11-30 09:10:00,136.62,232.32,4.3
2020-11-30 09:20:00,161.85,247.39,4.38
2020-11-30 09:30:00,168.56,257.03,4.78
2020-11-30 09:40:00,180.73,253.79,4.88
2020-11-30 09:50:00,169.75,231.22,4.76
2020-11-30 10:00:00,186.36,247.85,4.78
2020-11-30 10:10:00,214.23,242.13,4.77
2020-11-30 10:20:00,218.32,271.74,4.86
2020-11-30 10:30:00,265.94,298.15,4.94
2020-11-30 10:40:00,283.26,299.64,5.01
2020-11-30 10:50:00,281.09,298.3,5.0
2020-11-30 11:00:00,332.26,368.86,5.09
2020-11-30 11:10:00,329.42,376.26,5.14
2020-11-30 11:20:00,381.55,383.96,5.22
2020-11-30 11:30:00,386.7,414.32,5.31
2020-11-30 11:40:00,400.81,390.27,5.56
2020-11-30 11:50:00,426.32,411.4,5.54
2020-11-30 12:00:00,396.13,398.02,5.35
2020-11-30 12:10:00,383.75,379.58,5.16
2020-11-30 12:20:00,339.94,392.76,5.32
2020-11-30 12:30:00,349.1,405.93,5.4
2020-11-30 12:40:00,346.85,442.43,5.54
2020-11-30 12:50:00,342.3,449.44,5.52
2020-11-30 13:00:00,389.38,453.28,5.49
2020-11-30 13:10:00,399.07,463.58,5.56
2020-11-30 13:20:00,395.58,488.89,5.69
2020-11-30 13:30:00,411.87,505.81,5.5
2020-11-30 13:40:00,437.82,532.64,5.8
2020-11-30 13:50:00,484.08,561.96,5.88
2020-11-30 14:00:00,502.29,536.07,5.87
2020-11-30 14:10:00,513.36,568.41,5.95
2020-11-30 14:20:00,531.07,646.43,5.99
2020-11-30 14:30:00,537.66,665.49,6.15
2020-11-30 14:40:00,587.71,845.99,6.28
2020-11-30 14:50:00,603.49,1008.3,6.37
2020-11-30 15:00:00,577.18,994.64,6.29
2020-11-30 15:10:00,611.42,993.59,6.33
2020-11-30 15:20:00,567.43,888.52,6.16
2020-11-30 15:30:00,597.63,895.28,6.11
2020-11-30 15:40:00,650.39,839.83,6.09
2020-11-30 15:50:00,699.66,952.8,6.05
2020-11-30 16:00:00,875.03,1160.38,6.21
2020-11-30 16:10:00,1001.12,1301.31,6.33
2020-11-30 16:20:00,976.84,1230.8,6.24
2020-11-30 16:30:00,890.78,1131.13,6.13
2020-11-30 16:40:00,810.98,1032.15,5.99
2020-11-30 16:50:00,800.91,1031.44,5.98
2020-11-30 17:00:00,1004.11,1195.5,6.27
2020-11-30 17:10:00,1063.0,1232.19,6.41
2020-11-30 17:20:00,1089.28,1182.82,6.31
2020-11-30 17:30:00,1152.95,1110.26,6.26
2020-11-30 17:40:00,1177.81,1194.39,6.37
2020-11-30 17:50:00,991.4,1085.29,6.2
2020-11-30 18:00:00,812.79,901.17,5.95
2020-11-30 18:10:00,633.7,659.33,5.66
2020-11-30 18:20:00,545.53,585.77,5.46
2020-11-30 18:30:00,535.53,582.15,5.45
2020-11-30 18:40:00,495.7,566.26,5.4
2020-11-30 18:50:00,454.3,539.8,5.29
2020-11-30 19:00:00,421.51,495.52,5.16
2020-11-30 19:10:00,379.16,450.55,4.99
2020-11-30 19:20:00,413.9,429.95,5.01
2020-11-30 19:30:00,441.65,455.16,5.07
2020-11-30 19:40:00,452.74,475.74,5.14
2020-11-30 19:50:00,426.73,475.56,5.09
2020-11-30 20:00:00,402.6,462.57,5.05
2020-11-30 20:10:00,453.98,495.6,5.15
2020-11-30 20:20:00,501.42,549.51,5.32
2020-11-30 20:30:00,571.42,679.97,5.66
2020-11-30 20:40:00,552.22,773.94,5.78
2020-11-30 20:50:00,544.73,693.19,5.77
2020-11-30 21:00:00,559.77,700.43,5.82
2020-11-30 21:10:00,614.84,663.02,5.78
2020-11-30 21:20:00,624.16,741.36,5.79
2020-11-30 21:30:00,601.48,799.63,5.76
2020-11-30 21:40:00,591.55,802.08,5.75
2020-11-30 21:50:00,508.47,737.03,5.61
2020-11-30 22:00:00,496.45,556.82,5.4
2020-11-30 22:10:00,535.05,626.59,5.4
2020-11-30 22:20:00,545.57,611.46,5.49
2020-11-30 22:30:00,520.47,637.04,5.41
2020-11-30 22:40:00,455.57,583.34,5.45
2020-11-30 22:50:00,533.14,663.57,5.41
2020-11-30 23:00:00,470.59,561.08,5.25
2020-11-30 23:10:00,538.16,519.84,5.21
2020-11-30 23:20:00,477.5,619.09,5.23
2020-11-30 23:30:00,513.08,563.16,5.28
2020-11-30 23:40:00,395.22,671.85,5.25
2020-11-30 23:50:00,440.73,611.33,5.21
2020-12-01 00:00:00,537.79,514.4,5.16
2020-12-01 00:10:00,559.15,514.42,5.2
2020-12-01 00:20:00,543.77,626.28,5.39
2020-12-01 00:30:00,546.34,706.3,5.48
2020-12-01 00:40:00,573.58,600.5,5.43
2020-12-01 00:50:00,519.74,593.24,5.42
2020-12-01 01:00:00,495.06,571.24,5.32
2020-12-01 01:10:00,460.37,598.44,5.27
2020-12-01 01:20:00,452.79,589.13,5.27
2020-12-01 01:30:00,460.25,651.11,5.22
2020-12-01 01:40:00,470.68,523.92,5.09
2020-12-01 01:50:00,463.17,448.51,5.12
2020-12-01 02:00:00,537.25,589.52,5.22
2020-12-01 02:10:00,481.64,521.55,5.31
2020-12-01 02:20:00,474.03,593.75,5.26
2020-12-01 02:30:00,491.25,552.42,5.22
2020-12-01 02:40:00,539.34,557.64,5.27
2020-12-01 02:50:00,652.31,748.08,5.56
2020-12-01 03:00:00,714.83,828.51,5.81
2020-12-01 03:10:00,797.06,932.42,6.11
2020-12-01 03:20:00,805.93,965.12,6.09
2020-12-01 03:30:00,747.73,700.05,5.76
2020-12-01 03:40:00,782.01,809.13,6.0
2020-12-01 03:50:00,696.86,901.85,6.02
2020-12-01 04:00:00,702.63,788.33,5.98
2020-12-01 04:10:00,688.76,808.12,5.89
2020-12-01 04:20:00,851.43,728.92,6.06
2020-12-01 04:30:00,860.17,777.83,6.15
2020-12-01 04:40:00,916.04,720.02,6.2
2020-12-01 04:50:00,1089.57,1009.27,6.57
2020-12-01 05:00:00,1142.19,1137.28,6.92
2020-12-01 05:10:00,1165.45,1127.51,7.05
2020-12-01 05:20:00,1050.09,1161.3,7.17
2020-12-01 05:30:00,1191.9,1496.18,7.48
2020-12-01 05:40:00,1203.17,1679.42,7.86
2020-12-01 05:50:00,1178.9,1570.96,7.75
2020-12-01 06:00:00,1093.19,1238.42,7.56
2020-12-01 06:10:00,936.54,1017.63,7.16
2020-12-01 06:20:00,964.37,919.26,7.06
2020-12-01 06:30:00,1081.72,1051.61,7.16
2020-12-01 06:40:00,1140.99,1252.28,7.23
2020-12-01 06:50:00,1233.69,1319.13,7.33
2020-12-01 07:00:00,1209.56,1479.33,7.26
2020-12-01 07:10:00,1175.81,1433.83,7.24
2020-12-01 07:20:00,1338.97,1197.37,7.32
2020-12-01 07:30:00,1459.98,1262.77,7.47
2020-12-01 07:40:00,1542.02,1388.26,7.57
2020-12-01 07:50:00,1576.11,1320.49,7.63
2020-12-01 08:00:00,1392.52,1431.75,7.58
2020-12-01 08:10:00,1392.5,1409.01,7.56
2020-12-01 08:20:00,1388.66,1579.18,7.52
2020-12-01 08:30:00,1063.17,1605.07,7.31
2020-12-01 08:40:00,943.97,1411.84,7.2
2020-12-01 08:50:00,1026.04,1460.93,7.37
2020-12-01 09:00:00,844.78,1328.44,7.03
2020-12-01 09:10:00,871.26,1155.32,6.75
2020-12-01 09:20:00,883.34,1138.94,6.79
2020-12-01 09:30:00,697.96,1012.25,6.61
2020-12-01 09:40:00,619.7,903.6,6.31
2020-12-01 09:50:00,305.51,949.38,6.67
2020-12-01 10:00:00,596.27,957.24,6.44
2020-12-01 10:10:00,694.09,868.2,6.15
2020-12-01 10:20:00,641.77,862.37,5.97
2020-12-01 10:30:00,672.6,776.83,5.96
2020-12-01 10:40:00,603.44,1016.89,5.99
2020-12-01 10:50:00,847.97,973.16,6.14
2020-12-01 11:00:00,897.56,883.86,6.49
2020-12-01 11:10:00,801.45,894.65,6.38
2020-12-01 11:20:00,620.63,1044.04,6.32
2020-12-01 11:30:00,917.66,1170.1,6.45
2020-12-01 11:40:00,841.87,1072.23,6.43
2020-12-01 11:50:00,838.79,1101.4,6.52
2020-12-01 12:00:00,1137.23,1185.46,6.76
2020-12-01 12:10:00,883.81,1178.39,6.61
2020-12-01 12:20:00,760.52,1020.53,6.53
2020-12-01 12:30:00,881.31,1153.04,6.73
2020-12-01 12:40:00,1198.12,1448.36,7.27
2020-12-01 12:50:00,1276.13,1744.83,7.48
2020-12-01 13:00:00,1508.64,1642.15,7.49
2020-12-01 13:10:00,1278.81,1536.59,7.32
2020-12-01 13:20:00,1146.37,1428.1,7.21
2020-12-01 13:30:00,1057.53,1333.9,6.94
2020-12-01 13:40:00,646.56,1451.11,7.24
